Level,Expression,Value,Location,Refresh
 1,[220],0.779535592,0x20011840,Off
 1,[221],0.789483964,0x20011844,Off
 1,[222],0.78901118,0x20011848,Off
 1,[223],0.790855646,0x2001184C,Off
 1,[224],0.7863819,0x20011850,Off
 1,[225],0.778120697,0x20011854,Off
 1,[226],0.789921045,0x20011858,Off
 1,[227],0.791486859,0x2001185C,Off
 1,[228],0.783820927,0x20011860,Off
 1,[229],0.784664571,0x20011864,Off
 1,[230],0.785960078,0x20011868,Off
 1,[231],0.784766316,0x2001186C,Off
 1,[232],0.790811896,0x20011870,Off
 1,[233],0.790064037,0x20011874,Off
 1,[234],0.786507487,0x20011878,Off
 1,[235],0.785829961,0x2001187C,Off
 1,[236],0.791194379,0x20011880,Off
 1,[237],0.779701233,0x20011884,Off
 1,[238],0.7895118,0x20011888,Off
 1,[239],0.791443646,0x2001188C,Off
 1,[240],0.782183468,0x20011890,Off
 1,[241],0.781956077,0x20011894,Off
 1,[242],0.786132395,0x20011898,Off
 1,[243],0.782676041,0x2001189C,Off
 1,[244],0.783841789,0x200118A0,Off
 1,[245],0.787736177,0x200118A4,Off
 1,[246],0.791149437,0x200118A8,Off
 1,[247],0.790848017,0x200118AC,Off
 1,[248],0.787624836,0x200118B0,Off
 1,[249],0.789748609,0x200118B4,Off
 1,[250],0.786479175,0x200118B8,Off
 1,[251],0.790142775,0x200118BC,Off
 1,[252],0.788504362,0x200118C0,Off
 1,[253],0.778488278,0x200118C4,Off
 1,[254],0.784569561,0x200118C8,Off
 1,[255],0.784630716,0x200118CC,Off
 1,[256],0.789976656,0x200118D0,Off
 1,[257],0.793041587,0x200118D4,Off
 1,[258],0.782891572,0x200118D8,Off
 1,[259],0.791003585,0x200118DC,Off
 1,[260],0.783824444,0x200118E0,Off
 1,[261],0.792393684,0x200118E4,Off
 1,[262],0.789515316,0x200118E8,Off
 1,[263],0.786454678,0x200118EC,Off
 1,[264],0.786808789,0x200118F0,Off
 1,[265],0.783492982,0x200118F4,Off
 1,[266],0.77980721,0x200118F8,Off
 1,[267],0.790287554,0x200118FC,Off
 1,[268],0.788588285,0x20011900,Off
 1,[269],0.785775959,0x20011904,Off
 1,[270],0.786043644,0x20011908,Off
 1,[271],0.788437545,0x2001190C,Off
 1,[272],0.785878003,0x20011910,Off
