Level,Expression,Value,Location,Refresh
 1,[183],0.104691625,0x2000BABC,Off
 1,[184],0.10227406,0x2000BAC0,Off
 1,[185],0.103079915,0x2000BAC4,Off
 1,[186],0.109526753,0x2000BAC8,Off
 1,[187],0.124032259,0x2000BACC,Off
 1,[188],0.127255678,0x2000BAD0,Off
 1,[189],0.128061533,0x2000BAD4,Off
 1,[190],0.146596432,0x2000BAD8,Off
 1,[191],0.150625706,0x2000BADC,Off
 1,[192],0.150625706,0x2000BAE0,Off
 1,[193],0.147402287,0x2000BAE4,Off
 1,[194],0.175607324,0x2000BAE8,Off
 1,[195],0.173189759,0x2000BAEC,Off
 1,[196],0.16996634,0x2000BAF0,Off
 1,[197],0.172383904,0x2000BAF4,Off
 1,[198],0.194948077,0x2000BAF8,Off
 1,[199],0.192530394,0x2000BAFC,Off
 1,[200],0.193336368,0x2000BB00,Off
 1,[201],0.190112829,0x2000BB04,Off
 1,[202],0.215900421,0x2000BB08,Off
 1,[203],0.213482857,0x2000BB0C,Off
 1,[204],0.214288712,0x2000BB10,Off
 1,[205],0.212676883,0x2000BB14,Off
 1,[206],0.235241175,0x2000BB18,Off
 1,[207],0.233629346,0x2000BB1C,Off
 1,[208],0.23604691,0x2000BB20,Off
 1,[209],0.231211782,0x2000BB24,Off
 1,[210],0.258610964,0x2000BB28,Off
 1,[211],0.260222793,0x2000BB2C,Off
 1,[212],0.25458169,0x2000BB30,Off
 1,[213],0.253775835,0x2000BB34,Off
 1,[214],0.277951717,0x2000BB38,Off
 1,[215],0.275534153,0x2000BB3C,Off
 1,[216],0.275534153,0x2000BB40,Off
 1,[217],0.273922443,0x2000BB44,Off
 1,[218],0.296486378,0x2000BB48,Off
 1,[219],0.298098326,0x2000BB4C,Off
 1,[220],0.293263197,0x2000BB50,Off
 1,[221],0.289233923,0x2000BB54,Off
 1,[222],0.315021276,0x2000BB58,Off
 1,[223],0.315021276,0x2000BB5C,Off
 1,[224],0.309380293,0x2000BB60,Off
 1,[225],0.309380293,0x2000BB64,Off
 1,[226],0.335973501,0x2000BB68,Off
 1,[227],0.331944227,0x2000BB6C,Off
 1,[228],0.327914953,0x2000BB70,Off
 1,[229],0.340003014,0x2000BB74,Off
 1,[230],0.349673271,0x2000BB78,Off
 1,[231],0.348061562,0x2000BB7C,Off
 1,[232],0.344032288,0x2000BB80,Off
 1,[233],0.369013786,0x2000BB84,Off
 1,[234],0.365790606,0x2000BB88,Off
 1,[235],0.365790606,0x2000BB8C,Off
 1,[236],0.360149384,0x2000BB90,Off
 1,[237],0.385937214,0x2000BB94,Off
 1,[238],0.381101847,0x2000BB98,Off
 1,[239],0.377878428,0x2000BB9C,Off
 1,[240],0.375460863,0x2000BBA0,Off
 1,[241],0.398025036,0x2000BBA4,Off
 1,[242],0.396413088,0x2000BBA8,Off
 1,[243],0.391577959,0x2000BBAC,Off
 1,[244],0.38835454,0x2000BBB0,Off
 1,[245],0.410112858,0x2000BBB4,Off
 1,[246],0.407695293,0x2000BBB8,Off
 1,[247],0.403666019,0x2000BBBC,Off
 1,[248],0.401248217,0x2000BBC0,Off
 1,[249],0.423812389,0x2000BBC4,Off
 1,[250],0.421394825,0x2000BBC8,Off
 1,[251],0.410918713,0x2000BBCC,Off
 1,[252],0.410918713,0x2000BBD0,Off
 1,[253],0.43428874,0x2000BBD4,Off
 1,[254],0.430259466,0x2000BBD8,Off
 1,[255],0.427036047,0x2000BBDC,Off
 1,[256],0.424618244,0x2000BBE0,Off
 1,[257],0.446376562,0x2000BBE4,Off
 1,[258],0.439929724,0x2000BBE8,Off
 1,[259],0.43590045,0x2000BBEC,Off
 1,[260],0.432676792,0x2000BBF0,Off
