Level,Expression,Value,Location,Refresh
 1,[191],0.745894253,0x200057F4,5 Hz
 1,[192],0.748558104,0x200057F8,5 Hz
 1,[193],0.747603714,0x200057FC,5 Hz
 1,[194],0.746624947,0x20005800,5 Hz
 1,[195],0.74835676,0x20005804,5 Hz
 1,[196],0.746879399,0x20005808,5 Hz
 1,[197],0.748006642,0x2000580C,5 Hz
 1,[198],0.74679774,0x20005810,5 Hz
 1,[199],0.747527838,0x20005814,5 Hz
 1,[200],0.749947786,0x20005818,5 Hz
 1,[201],0.748822987,0x2000581C,5 Hz
 1,[202],0.751114666,0x20005820,5 Hz
 1,[203],0.748244703,0x20005824,5 Hz
 1,[204],0.748191059,0x20005828,5 Hz
 1,[205],0.74916631,0x2000582C,5 Hz
 1,[206],0.746511757,0x20005830,5 Hz
 1,[207],0.74707514,0x20005834,5 Hz
 1,[208],0.746667624,0x20005838,5 Hz
 1,[209],0.746918738,0x2000583C,5 Hz
 1,[210],0.74698168,0x20005840,5 Hz
 1,[211],0.748197973,0x20005844,5 Hz
 1,[212],0.747812569,0x20005848,5 Hz
 1,[213],0.747499049,0x2000584C,5 Hz
 1,[214],0.746687472,0x20005850,5 Hz
 1,[215],0.746950865,0x20005854,5 Hz
 1,[216],0.747557342,0x20005858,5 Hz
 1,[217],0.746135056,0x2000585C,5 Hz
 1,[218],0.750061214,0x20005860,5 Hz
 1,[219],0.7476964,0x20005864,5 Hz
 1,[220],0.748611152,0x20005868,5 Hz
 1,[221],0.748635113,0x2000586C,5 Hz
 1,[222],0.747428715,0x20005870,5 Hz
 1,[223],0.747113168,0x20005874,5 Hz
 1,[224],0.748563766,0x20005878,5 Hz
 1,[225],0.746558189,0x2000587C,5 Hz
 1,[226],0.747008741,0x20005880,5 Hz
 1,[227],0.748327076,0x20005884,5 Hz
 1,[228],0.747420371,0x20005888,5 Hz
 1,[229],0.747315109,0x2000588C,5 Hz
 1,[230],0.747579575,0x20005890,5 Hz
 1,[231],0.748706758,0x20005894,5 Hz
 1,[232],0.74703151,0x20005898,5 Hz
 1,[233],0.74661684,0x2000589C,5 Hz
 1,[234],0.747814178,0x200058A0,5 Hz
 1,[235],0.750199318,0x200058A4,5 Hz
 1,[236],0.747477055,0x200058A8,5 Hz
 1,[237],0.746855021,0x200058AC,5 Hz
 1,[238],0.749088585,0x200058B0,5 Hz
 1,[239],0.75177002,0x200058B4,5 Hz
 1,[240],0.746554673,0x200058B8,5 Hz
 1,[241],0.74765259,0x200058BC,5 Hz
 1,[242],0.747929037,0x200058C0,5 Hz
 1,[243],0.748485148,0x200058C4,5 Hz
 1,[244],0.749504745,0x200058C8,5 Hz
 1,[245],0.74903506,0x200058CC,5 Hz
 1,[246],0.749969423,0x200058D0,5 Hz
 1,[247],0.753662586,0x200058D4,5 Hz
 1,[248],0.751818955,0x200058D8,5 Hz
 1,[249],0.750224292,0x200058DC,5 Hz
 1,[250],0.752282321,0x200058E0,5 Hz
 1,[251],0.751711786,0x200058E4,5 Hz
 1,[252],0.751219451,0x200058E8,5 Hz
 1,[253],0.839390695,0x200058EC,5 Hz
 1,[254],0.999139607,0x200058F0,5 Hz
 1,[255],0.761285007,0x200058F4,5 Hz
 1,[256],0.750561416,0x200058F8,5 Hz
 1,[257],0.749218404,0x200058FC,5 Hz
 1,[258],0.747230232,0x20005900,5 Hz
 1,[259],0.74885565,0x20005904,5 Hz
 1,[260],0.752348423,0x20005908,5 Hz
 1,[261],0.750402927,0x2000590C,5 Hz
 1,[262],0.752144098,0x20005910,5 Hz
 1,[263],0.756935656,0x20005914,5 Hz
 1,[264],0.753101826,0x20005918,5 Hz
 1,[265],0.747721374,0x2000591C,5 Hz
 1,[266],0.749089062,0x20005920,5 Hz
 1,[267],0.747228622,0x20005924,5 Hz
 1,[268],0.747281492,0x20005928,5 Hz
 1,[269],0.747723579,0x2000592C,5 Hz
 1,[270],0.749539435,0x20005930,5 Hz
 1,[271],0.757147372,0x20005934,5 Hz
 1,[272],0.747521877,0x20005938,5 Hz
 1,[273],0.751040697,0x2000593C,5 Hz
 1,[274],0.754639864,0x20005940,5 Hz
 1,[275],0.748737037,0x20005944,5 Hz
 1,[276],0.749957263,0x20005948,5 Hz
 1,[277],0.751158714,0x2000594C,5 Hz
 1,[278],0.748952687,0x20005950,5 Hz
 1,[279],0.747602999,0x20005954,5 Hz
 1,[280],0.747558415,0x20005958,5 Hz
 1,[281],0.749401391,0x2000595C,5 Hz
 1,[282],0.752493858,0x20005960,5 Hz
 1,[283],0.748255968,0x20005964,5 Hz
 1,[284],0.750105679,0x20005968,5 Hz
 1,[285],0.750739396,0x2000596C,5 Hz
 1,[286],0.753819644,0x20005970,5 Hz
 1,[287],0.750057936,0x20005974,5 Hz
 1,[288],0.748067856,0x20005978,5 Hz
 1,[289],0.753472805,0x2000597C,5 Hz
 1,[290],0.752567232,0x20005980,5 Hz
 1,[291],0.749710023,0x20005984,5 Hz
 1,[292],0.754781008,0x20005988,5 Hz
 1,[293],0.752071083,0x2000598C,5 Hz
 1,[294],0.751418769,0x20005990,5 Hz
 1,[295],0.747897089,0x20005994,5 Hz
 1,[296],0.753666401,0x20005998,5 Hz
 1,[297],0.75237608,0x2000599C,5 Hz
 1,[298],0.751279891,0x200059A0,5 Hz
 1,[299],0.749164641,0x200059A4,5 Hz
 1,[300],0.74944514,0x200059A8,5 Hz
 1,[301],0.750471294,0x200059AC,5 Hz
 1,[302],0.747848034,0x200059B0,5 Hz
 1,[303],0.748952329,0x200059B4,5 Hz
 1,[304],0.749052823,0x200059B8,5 Hz
 1,[305],0.75325197,0x200059BC,5 Hz
 1,[306],0.749035835,0x200059C0,5 Hz
 1,[307],0.75231576,0x200059C4,5 Hz
 1,[308],0.751969814,0x200059C8,5 Hz
 1,[309],0.749507844,0x200059CC,5 Hz
 1,[310],0.752498686,0x200059D0,5 Hz
 1,[311],0.750759423,0x200059D4,5 Hz
 1,[312],0.750524223,0x200059D8,5 Hz
 1,[313],0.747753143,0x200059DC,5 Hz
 1,[314],0.751683712,0x200059E0,5 Hz
 1,[315],0.75073272,0x200059E4,5 Hz
 1,[316],0.750514328,0x200059E8,5 Hz
 1,[317],0.751156509,0x200059EC,5 Hz
 1,[318],0.750885725,0x200059F0,5 Hz
 1,[319],0.751717091,0x200059F4,5 Hz
 1,[320],0.751020133,0x200059F8,5 Hz
 1,[321],0.75106734,0x200059FC,5 Hz
 1,[322],0.749450624,0x20005A00,5 Hz
 1,[323],0.754836798,0x20005A04,5 Hz
 1,[324],0.749171734,0x20005A08,5 Hz
 1,[325],0.750581563,0x20005A0C,5 Hz
 1,[326],0.750836909,0x20005A10,5 Hz
 1,[327],0.75245142,0x20005A14,5 Hz
 1,[328],0.74845618,0x20005A18,5 Hz
 1,[329],0.754804134,0x20005A1C,5 Hz
 1,[330],0.749941051,0x20005A20,5 Hz
 1,[331],0.750902832,0x20005A24,5 Hz
 1,[332],0.752445638,0x20005A28,5 Hz
 1,[333],0.748657525,0x20005A2C,5 Hz
 1,[334],0.749680519,0x20005A30,5 Hz
 1,[335],0.749362469,0x20005A34,5 Hz
 1,[336],0.748745441,0x20005A38,5 Hz
 1,[337],0.747829437,0x20005A3C,5 Hz
 1,[338],0.74900645,0x20005A40,5 Hz
 1,[339],0.749530613,0x20005A44,5 Hz
 1,[340],0.748861253,0x20005A48,5 Hz
 1,[341],0.748784065,0x20005A4C,5 Hz
 1,[342],0.749084294,0x20005A50,5 Hz
 1,[343],0.750822723,0x20005A54,5 Hz
 1,[344],0.74926275,0x20005A58,5 Hz
 1,[345],0.751913488,0x20005A5C,5 Hz
 1,[346],0.758366585,0x20005A60,5 Hz
 1,[347],0.751187742,0x20005A64,5 Hz
 1,[348],0.748500586,0x20005A68,5 Hz
 1,[349],0.748113096,0x20005A6C,5 Hz
 1,[350],0.750200927,0x20005A70,5 Hz
 1,[351],0.751355827,0x20005A74,5 Hz
 1,[352],0.751863539,0x20005A78,5 Hz
 1,[353],0.748094261,0x20005A7C,5 Hz
 1,[354],0.75315243,0x20005A80,5 Hz
 1,[355],0.748253644,0x20005A84,5 Hz
 1,[356],0.748235703,0x20005A88,5 Hz
 1,[357],0.747832716,0x20005A8C,5 Hz
 1,[358],0.751961529,0x20005A90,5 Hz
 1,[359],0.748832524,0x20005A94,5 Hz
 1,[360],0.751122952,0x20005A98,5 Hz
 1,[361],0.750915349,0x20005A9C,5 Hz
 1,[362],0.7479105,0x20005AA0,5 Hz
 1,[363],0.74869585,0x20005AA4,5 Hz
 1,[364],0.755943954,0x20005AA8,5 Hz
 1,[365],0.749569118,0x20005AAC,5 Hz
 1,[366],0.747906208,0x20005AB0,5 Hz
 1,[367],0.74831146,0x20005AB4,5 Hz
 1,[368],0.751860797,0x20005AB8,5 Hz
 1,[369],0.74879837,0x20005ABC,5 Hz
 1,[370],0.748725176,0x20005AC0,5 Hz
 1,[371],0.750117302,0x20005AC4,5 Hz
 1,[372],0.747879028,0x20005AC8,5 Hz
 1,[373],0.752848566,0x20005ACC,5 Hz
 1,[374],0.753181756,0x20005AD0,5 Hz
 1,[375],0.753129482,0x20005AD4,5 Hz
 1,[376],0.749645233,0x20005AD8,5 Hz
 1,[377],0.752109528,0x20005ADC,5 Hz
 1,[378],0.74898845,0x20005AE0,5 Hz
 1,[379],0.74784559,0x20005AE4,5 Hz
 1,[380],0.750356376,0x20005AE8,5 Hz
 1,[381],0.748872697,0x20005AEC,5 Hz
 1,[382],0.750929832,0x20005AF0,5 Hz
 1,[383],0.750355244,0x20005AF4,5 Hz
 1,[384],0.748386204,0x20005AF8,5 Hz
 1,[385],0.753920078,0x20005AFC,5 Hz
 1,[386],0.747447729,0x20005B00,5 Hz
 1,[387],0.747126341,0x20005B04,5 Hz
 1,[388],0.751056612,0x20005B08,5 Hz
 1,[389],0.747134387,0x20005B0C,5 Hz
 1,[390],0.749125719,0x20005B10,5 Hz
 1,[391],0.748752058,0x20005B14,5 Hz
 1,[392],0.752178967,0x20005B18,5 Hz
 1,[393],0.750630081,0x20005B1C,5 Hz
 1,[394],0.749492466,0x20005B20,5 Hz
 1,[395],0.751766205,0x20005B24,5 Hz
 1,[396],0.749688864,0x20005B28,5 Hz
 1,[397],0.751172364,0x20005B2C,5 Hz
 1,[398],0.753784478,0x20005B30,5 Hz
 1,[399],0.751571119,0x20005B34,5 Hz
 1,[400],0.750687778,0x20005B38,5 Hz
 1,[401],0.755432129,0x20005B3C,5 Hz
 1,[402],0.754574001,0x20005B40,5 Hz
 1,[403],0.751592696,0x20005B44,5 Hz
 1,[404],0.750376403,0x20005B48,5 Hz
 1,[405],0.748017251,0x20005B4C,5 Hz
 1,[406],0.752901256,0x20005B50,5 Hz
 1,[407],0.749646485,0x20005B54,5 Hz
 1,[408],0.75147742,0x20005B58,5 Hz
 1,[409],0.748928845,0x20005B5C,5 Hz
 1,[410],0.747975349,0x20005B60,5 Hz
 1,[411],0.752834797,0x20005B64,5 Hz
 1,[412],0.749228656,0x20005B68,5 Hz
 1,[413],0.755708218,0x20005B6C,5 Hz
 1,[414],0.752830982,0x20005B70,5 Hz
 1,[415],0.749120533,0x20005B74,5 Hz
 1,[416],0.749399483,0x20005B78,5 Hz
 1,[417],0.754031122,0x20005B7C,5 Hz
 1,[418],0.748513877,0x20005B80,5 Hz
 1,[419],0.752366483,0x20005B84,5 Hz
 1,[420],0.75322485,0x20005B88,5 Hz
 1,[421],0.750620365,0x20005B8C,5 Hz
 1,[422],0.755108178,0x20005B90,5 Hz
 1,[423],0.751205742,0x20005B94,5 Hz
 1,[424],0.749909878,0x20005B98,5 Hz
 1,[425],0.750716507,0x20005B9C,5 Hz
 1,[426],0.754083574,0x20005BA0,5 Hz
 1,[427],0.752575099,0x20005BA4,5 Hz
 1,[428],0.751828671,0x20005BA8,5 Hz
 1,[429],0.750918865,0x20005BAC,5 Hz
 1,[430],0.754386723,0x20005BB0,5 Hz
 1,[431],0.750817299,0x20005BB4,5 Hz
 1,[432],0.756976783,0x20005BB8,5 Hz
 1,[433],0.749602973,0x20005BBC,5 Hz
 1,[434],0.751160562,0x20005BC0,5 Hz
 1,[435],0.750910342,0x20005BC4,5 Hz
 1,[436],0.752078772,0x20005BC8,5 Hz
 1,[437],0.750581563,0x20005BCC,5 Hz
 1,[438],0.756970108,0x20005BD0,5 Hz
 1,[439],0.753698289,0x20005BD4,5 Hz
 1,[440],0.74982506,0x20005BD8,5 Hz
 1,[441],0.758494377,0x20005BDC,5 Hz
 1,[442],0.747385502,0x20005BE0,5 Hz
 1,[443],0.754024088,0x20005BE4,5 Hz
 1,[444],0.753082573,0x20005BE8,5 Hz
 1,[445],0.75065136,0x20005BEC,5 Hz
 1,[446],0.749240398,0x20005BF0,5 Hz
 1,[447],0.754222631,0x20005BF4,5 Hz
 1,[448],0.754581749,0x20005BF8,5 Hz
 1,[449],0.754203618,0x20005BFC,5 Hz
 1,[450],0.749472439,0x20005C00,5 Hz
 1,[451],0.748091757,0x20005C04,5 Hz
 1,[452],0.753767192,0x20005C08,5 Hz
 1,[453],0.752457321,0x20005C0C,5 Hz
 1,[454],0.753689945,0x20005C10,5 Hz
 1,[455],0.752188265,0x20005C14,5 Hz
 1,[456],0.755436242,0x20005C18,5 Hz
 1,[457],0.750630796,0x20005C1C,5 Hz
 1,[458],0.755373955,0x20005C20,5 Hz
 1,[459],0.749884367,0x20005C24,5 Hz
 1,[460],0.757500947,0x20005C28,5 Hz
 1,[461],0.753553927,0x20005C2C,5 Hz
 1,[462],0.747547925,0x20005C30,5 Hz
 1,[463],0.747417629,0x20005C34,5 Hz
 1,[464],0.750317097,0x20005C38,5 Hz
 1,[465],0.752422988,0x20005C3C,5 Hz
 1,[466],0.750433981,0x20005C40,5 Hz
 1,[467],0.751662552,0x20005C44,5 Hz
 1,[468],0.749710858,0x20005C48,5 Hz
 1,[469],0.750249684,0x20005C4C,5 Hz
 1,[470],0.75078845,0x20005C50,5 Hz
 1,[471],0.748149693,0x20005C54,5 Hz
 1,[472],0.752667844,0x20005C58,5 Hz
 1,[473],0.751652956,0x20005C5C,5 Hz
 1,[474],0.754293859,0x20005C60,5 Hz
 1,[475],0.750485361,0x20005C64,5 Hz
 1,[476],0.752047539,0x20005C68,5 Hz
 1,[477],0.749132574,0x20005C6C,5 Hz
 1,[478],0.749018908,0x20005C70,5 Hz
 1,[479],0.756369591,0x20005C74,5 Hz
 1,[480],0.75230974,0x20005C78,5 Hz
 1,[481],0.756273091,0x20005C7C,5 Hz
 1,[482],0.755218983,0x20005C80,5 Hz
 1,[483],0.753922701,0x20005C84,5 Hz
 1,[484],0.750775814,0x20005C88,5 Hz
 1,[485],0.755020618,0x20005C8C,5 Hz
 1,[486],0.758340299,0x20005C90,5 Hz
 1,[487],0.753386796,0x20005C94,5 Hz
 1,[488],0.754225731,0x20005C98,5 Hz
 1,[489],0.749393225,0x20005C9C,5 Hz
 1,[490],0.753899038,0x20005CA0,5 Hz
 1,[491],0.753940403,0x20005CA4,5 Hz
 1,[492],0.753393948,0x20005CA8,5 Hz
 1,[493],0.754425287,0x20005CAC,5 Hz
 1,[494],0.751087904,0x20005CB0,5 Hz
 1,[495],0.756767988,0x20005CB4,5 Hz
 1,[496],0.748846769,0x20005CB8,5 Hz
 1,[497],0.755995095,0x20005CBC,5 Hz
 1,[498],0.751635015,0x20005CC0,5 Hz
 1,[499],0.751300573,0x20005CC4,5 Hz
 1,[500],0.750844955,0x20005CC8,5 Hz
 1,[501],0.753357351,0x20005CCC,5 Hz
 1,[502],0.754274607,0x20005CD0,5 Hz
 1,[503],0.751079619,0x20005CD4,5 Hz
 1,[504],0.755372584,0x20005CD8,5 Hz
 1,[505],0.751426637,0x20005CDC,5 Hz
 1,[506],0.755299032,0x20005CE0,5 Hz
 1,[507],0.762777269,0x20005CE4,5 Hz
 1,[508],0.791732967,0x20005CE8,5 Hz
