Level,Expression,Value,Location,Refresh
 1,[468],1458,0x2000298C,Off
 1,[469],1470,0x2000298E,Off
 1,[470],1471,0x20002990,Off
 1,[471],1468,0x20002992,Off
 1,[472],1460,0x20002994,Off
 1,[473],1450,0x20002996,Off
 1,[474],1433,0x20002998,Off
 1,[475],1414,0x2000299A,Off
 1,[476],1394,0x2000299C,Off
 1,[477],1364,0x2000299E,Off
 1,[478],1336,0x200029A0,Off
 1,[479],1301,0x200029A2,Off
 1,[480],1268,0x200029A4,Off
 1,[481],1224,0x200029A6,Off
 1,[482],1188,0x200029A8,Off
 1,[483],1145,0x200029AA,Off
 1,[484],1106,0x200029AC,Off
 1,[485],1067,0x200029AE,Off
 1,[486],1032,0x200029B0,Off
 1,[487],991,0x200029B2,Off
 1,[488],962,0x200029B4,Off
 1,[489],920,0x200029B6,Off
 1,[490],887,0x200029B8,Off
 1,[491],863,0x200029BA,Off
 1,[492],842,0x200029BC,Off
 1,[493],823,0x200029BE,Off
 1,[494],806,0x200029C0,Off
 1,[495],795,0x200029C2,Off
 1,[496],784,0x200029C4,Off
 1,[497],784,0x200029C6,Off
 1,[498],789,0x200029C8,Off
 1,[499],794,0x200029CA,Off
 1,[500],806,0x200029CC,Off
 1,[501],825,0x200029CE,Off
 1,[502],848,0x200029D0,Off
 1,[503],871,0x200029D2,Off
 1,[504],903,0x200029D4,Off
 1,[505],931,0x200029D6,Off
 1,[506],964,0x200029D8,Off
 1,[507],997,0x200029DA,Off
 1,[508],1032,0x200029DC,Off
 1,[509],1075,0x200029DE,Off
 1,[510],1114,0x200029E0,Off
 1,[511],1149,0x200029E2,Off
 1,[512],1187,0x200029E4,Off
 1,[513],1233,0x200029E6,Off
 1,[514],1268,0x200029E8,Off
 1,[515],1302,0x200029EA,Off
 1,[516],1336,0x200029EC,Off
 1,[517],1370,0x200029EE,Off
 1,[518],1395,0x200029F0,Off
 1,[519],1417,0x200029F2,Off
 1,[520],1435,0x200029F4,Off
 1,[521],1452,0x200029F6,Off
 1,[522],1462,0x200029F8,Off
 1,[523],1470,0x200029FA,Off
 1,[524],1472,0x200029FC,Off
 1,[525],1465,0x200029FE,Off
 1,[526],1454,0x20002A00,Off
 1,[527],1447,0x20002A02,Off
 1,[528],1428,0x20002A04,Off
 1,[529],1407,0x20002A06,Off
 1,[530],1379,0x20002A08,Off
 1,[531],1354,0x20002A0A,Off
 1,[532],1323,0x20002A0C,Off
 1,[533],1288,0x20002A0E,Off
 1,[534],1247,0x20002A10,Off
 1,[535],1209,0x20002A12,Off
 1,[536],1160,0x20002A14,Off
 1,[537],1133,0x20002A16,Off
 1,[538],1089,0x20002A18,Off
 1,[539],1053,0x20002A1A,Off
 1,[540],1013,0x20002A1C,Off
 1,[541],975,0x20002A1E,Off
 1,[542],944,0x20002A20,Off
 1,[543],914,0x20002A22,Off
 1,[544],882,0x20002A24,Off
 1,[545],856,0x20002A26,Off
 1,[546],835,0x20002A28,Off
 1,[547],811,0x20002A2A,Off
 1,[548],800,0x20002A2C,Off
 1,[549],792,0x20002A2E,Off
 1,[550],783,0x20002A30,Off
 1,[551],787,0x20002A32,Off
 1,[552],790,0x20002A34,Off
 1,[553],799,0x20002A36,Off
 1,[554],816,0x20002A38,Off
 1,[555],830,0x20002A3A,Off
 1,[556],850,0x20002A3C,Off
 1,[557],878,0x20002A3E,Off
 1,[558],905,0x20002A40,Off
 1,[559],936,0x20002A42,Off
 1,[560],977,0x20002A44,Off
 1,[561],1013,0x20002A46,Off
 1,[562],1052,0x20002A48,Off
 1,[563],1094,0x20002A4A,Off
 1,[564],1130,0x20002A4C,Off
 1,[565],1170,0x20002A4E,Off
 1,[566],1211,0x20002A50,Off
 1,[567],1249,0x20002A52,Off
 1,[568],1283,0x20002A54,Off
 1,[569],1317,0x20002A56,Off
 1,[570],1350,0x20002A58,Off
 1,[571],1381,0x20002A5A,Off
 1,[572],1403,0x20002A5C,Off
 1,[573],1430,0x20002A5E,Off
 1,[574],1440,0x20002A60,Off
 1,[575],1458,0x20002A62,Off
 1,[576],1469,0x20002A64,Off
 1,[577],1470,0x20002A66,Off
 1,[578],1470,0x20002A68,Off
 1,[579],1461,0x20002A6A,Off
 1,[580],1452,0x20002A6C,Off
 1,[581],1435,0x20002A6E,Off
 1,[582],1421,0x20002A70,Off
 1,[583],1398,0x20002A72,Off
 1,[584],1367,0x20002A74,Off
 1,[585],1345,0x20002A76,Off
 1,[586],1310,0x20002A78,Off
 1,[587],1272,0x20002A7A,Off
 1,[588],1236,0x20002A7C,Off
 1,[589],1198,0x20002A7E,Off
 1,[590],1157,0x20002A80,Off
 1,[591],1116,0x20002A82,Off
 1,[592],1078,0x20002A84,Off
 1,[593],1035,0x20002A86,Off
 1,[594],998,0x20002A88,Off
 1,[595],956,0x20002A8A,Off
 1,[596],932,0x20002A8C,Off
 1,[597],894,0x20002A8E,Off
 1,[598],871,0x20002A90,Off
 1,[599],849,0x20002A92,Off
 1,[600],826,0x20002A94,Off
 1,[601],807,0x20002A96,Off
 1,[602],796,0x20002A98,Off
 1,[603],788,0x20002A9A,Off
 1,[604],787,0x20002A9C,Off
 1,[605],790,0x20002A9E,Off
 1,[606],793,0x20002AA0,Off
 1,[607],803,0x20002AA2,Off
 1,[608],821,0x20002AA4,Off
 1,[609],840,0x20002AA6,Off
 1,[610],861,0x20002AA8,Off
 1,[611],890,0x20002AAA,Off
 1,[612],920,0x20002AAC,Off
 1,[613],953,0x20002AAE,Off
 1,[614],990,0x20002AB0,Off
 1,[615],1031,0x20002AB2,Off
 1,[616],1065,0x20002AB4,Off
 1,[617],1099,0x20002AB6,Off
 1,[618],1145,0x20002AB8,Off
 1,[619],1187,0x20002ABA,Off
 1,[620],1224,0x20002ABC,Off
 1,[621],1264,0x20002ABE,Off
 1,[622],1297,0x20002AC0,Off
 1,[623],1329,0x20002AC2,Off
 1,[624],1363,0x20002AC4,Off
 1,[625],1391,0x20002AC6,Off
 1,[626],1413,0x20002AC8,Off
 1,[627],1445,0x20002ACA,Off
 1,[628],1445,0x20002ACC,Off
 1,[629],1464,0x20002ACE,Off
 1,[630],1468,0x20002AD0,Off
 1,[631],1471,0x20002AD2,Off
 1,[632],1467,0x20002AD4,Off
 1,[633],1458,0x20002AD6,Off
 1,[634],1444,0x20002AD8,Off
 1,[635],1427,0x20002ADA,Off
 1,[636],1410,0x20002ADC,Off
 1,[637],1382,0x20002ADE,Off
 1,[638],1357,0x20002AE0,Off
 1,[639],1326,0x20002AE2,Off
 1,[640],1290,0x20002AE4,Off
 1,[641],1250,0x20002AE6,Off
 1,[642],1220,0x20002AE8,Off
 1,[643],1175,0x20002AEA,Off
 1,[644],1144,0x20002AEC,Off
 1,[645],1100,0x20002AEE,Off
 1,[646],1058,0x20002AF0,Off
 1,[647],1024,0x20002AF2,Off
 1,[648],979,0x20002AF4,Off
 1,[649],949,0x20002AF6,Off
 1,[650],917,0x20002AF8,Off
 1,[651],883,0x20002AFA,Off
 1,[652],860,0x20002AFC,Off
 1,[653],837,0x20002AFE,Off
 1,[654],816,0x20002B00,Off
 1,[655],798,0x20002B02,Off
 1,[656],792,0x20002B04,Off
 1,[657],786,0x20002B06,Off
 1,[658],787,0x20002B08,Off
 1,[659],790,0x20002B0A,Off
 1,[660],797,0x20002B0C,Off
 1,[661],806,0x20002B0E,Off
 1,[662],829,0x20002B10,Off
 1,[663],848,0x20002B12,Off
 1,[664],876,0x20002B14,Off
 1,[665],902,0x20002B16,Off
 1,[666],943,0x20002B18,Off
 1,[667],967,0x20002B1A,Off
 1,[668],1005,0x20002B1C,Off
 1,[669],1039,0x20002B1E,Off
 1,[670],1081,0x20002B20,Off
 1,[671],1124,0x20002B22,Off
 1,[672],1158,0x20002B24,Off
 1,[673],1202,0x20002B26,Off
 1,[674],1242,0x20002B28,Off
 1,[675],1271,0x20002B2A,Off
 1,[676],1308,0x20002B2C,Off
 1,[677],1343,0x20002B2E,Off
 1,[678],1374,0x20002B30,Off
 1,[679],1401,0x20002B32,Off
 1,[680],1422,0x20002B34,Off
 1,[681],1433,0x20002B36,Off
 1,[682],1453,0x20002B38,Off
 1,[683],1463,0x20002B3A,Off
 1,[684],1470,0x20002B3C,Off
 1,[685],1471,0x20002B3E,Off
 1,[686],1466,0x20002B40,Off
 1,[687],1453,0x20002B42,Off
 1,[688],1442,0x20002B44,Off
 1,[689],1422,0x20002B46,Off
 1,[690],1412,0x20002B48,Off
 1,[691],1374,0x20002B4A,Off
 1,[692],1357,0x20002B4C,Off
 1,[693],1320,0x20002B4E,Off
 1,[694],1282,0x20002B50,Off
 1,[695],1246,0x20002B52,Off
 1,[696],1205,0x20002B54,Off
 1,[697],1162,0x20002B56,Off
 1,[698],1126,0x20002B58,Off
 1,[699],1085,0x20002B5A,Off
 1,[700],1047,0x20002B5C,Off
 1,[701],1010,0x20002B5E,Off
 1,[702],971,0x20002B60,Off
 1,[703],931,0x20002B62,Off
 1,[704],904,0x20002B64,Off
 1,[705],877,0x20002B66,Off
 1,[706],849,0x20002B68,Off
 1,[707],825,0x20002B6A,Off
 1,[708],810,0x20002B6C,Off
 1,[709],801,0x20002B6E,Off
 1,[710],785,0x20002B70,Off
 1,[711],786,0x20002B72,Off
 1,[712],786,0x20002B74,Off
 1,[713],791,0x20002B76,Off
 1,[714],798,0x20002B78,Off
 1,[715],818,0x20002B7A,Off
 1,[716],836,0x20002B7C,Off
 1,[717],851,0x20002B7E,Off
 1,[718],884,0x20002B80,Off
 1,[719],914,0x20002B82,Off
 1,[720],945,0x20002B84,Off
 1,[721],983,0x20002B86,Off
 1,[722],1024,0x20002B88,Off
 1,[723],1059,0x20002B8A,Off
 1,[724],1096,0x20002B8C,Off
 1,[725],1141,0x20002B8E,Off
 1,[726],1184,0x20002B90,Off
 1,[727],1218,0x20002B92,Off
 1,[728],1256,0x20002B94,Off
 1,[729],1293,0x20002B96,Off
 1,[730],1328,0x20002B98,Off
 1,[731],1353,0x20002B9A,Off
 1,[732],1389,0x20002B9C,Off
 1,[733],1406,0x20002B9E,Off
 1,[734],1429,0x20002BA0,Off
 1,[735],1446,0x20002BA2,Off
 1,[736],1457,0x20002BA4,Off
 1,[737],1466,0x20002BA6,Off
 1,[738],1465,0x20002BA8,Off
 1,[739],1467,0x20002BAA,Off
 1,[740],1468,0x20002BAC,Off
 1,[741],1452,0x20002BAE,Off
 1,[742],1432,0x20002BB0,Off
 1,[743],1413,0x20002BB2,Off
 1,[744],1385,0x20002BB4,Off
 1,[745],1357,0x20002BB6,Off
 1,[746],1331,0x20002BB8,Off
 1,[747],1304,0x20002BBA,Off
 1,[748],1257,0x20002BBC,Off
 1,[749],1225,0x20002BBE,Off
