Level,Expression,Value,Location,Refresh
 1,[17][1],1.03005707,0x200057E8,Off
 1,[17][2],1.03017366,0x200057EC,Off
 1,[17][3],1.03014684,0x200057F0,Off
 1,[17][4],1.03005934,0x200057F4,Off
 1,[17][5],1.03035009,0x200057F8,Off
 1,[17][6],1.03024471,0x200057FC,Off
 1,[17][7],1.03033233,0x20005800,Off
 1,[17][8],1.03022158,0x20005804,Off
 1,[17][9],1.03020847,0x20005808,Off
 1,[17][10],1.0301218,0x2000580C,Off
 1,[18][0],1.03014374,0x20005810,Off
 1,[18][1],1.02999532,0x20005814,Off
 1,[18][2],1.0299257,0x20005818,Off
 1,[18][3],1.02987885,0x2000581C,Off
 1,[18][4],1.02985001,0x20005820,Off
 1,[18][5],1.03015649,0x20005824,Off
 1,[18][6],1.03012002,0x20005828,Off
 1,[18][7],1.03004229,0x2000582C,Off
 1,[18][8],1.03013873,0x20005830,Off
 1,[18][9],1.03025007,0x20005834,Off
 1,[18][10],1.03018725,0x20005838,Off
 1,[19][0],1.03050303,0x2000583C,Off
 1,[19][1],1.03057826,0x20005840,Off
 1,[19][2],1.03047025,0x20005844,Off
 1,[19][3],1.03040338,0x20005848,Off
 1,[19][4],1.03021252,0x2000584C,Off
 1,[19][5],1.03067386,0x20005850,Off
 1,[19][6],1.03060722,0x20005854,Off
 1,[19][7],1.03055382,0x20005858,Off
 1,[19][8],1.03068495,0x2000585C,Off
 1,[19][9],1.03053248,0x20005860,Off
 1,[19][10],1.0305748,0x20005864,Off
 1,[20][0],1.03049922,0x20005868,Off
 1,[20][1],1.03045177,0x2000586C,Off
 1,[20][2],1.0304687,0x20005870,Off
 1,[20][3],1.03019512,0x20005874,Off
 1,[20][4],1.03035533,0x20005878,Off
 1,[20][5],1.03052366,0x2000587C,Off
 1,[20][6],1.03058708,0x20005880,Off
 1,[20][7],1.03055668,0x20005884,Off
 1,[20][8],1.03059185,0x20005888,Off
 1,[20][9],1.03043163,0x2000588C,Off
 1,[20][10],1.03054774,0x20005890,Off
 1,[21][0],1.03063035,0x20005894,Off
 1,[21][1],1.03045785,0x20005898,Off
 1,[21][2],1.03045499,0x2000589C,Off
 1,[21][3],1.03020108,0x200058A0,Off
 1,[21][4],1.03038812,0x200058A4,Off
 1,[21][5],1.03056622,0x200058A8,Off
 1,[21][6],1.03056276,0x200058AC,Off
 1,[21][7],1.03040504,0x200058B0,Off
 1,[21][8],1.03042805,0x200058B4,Off
 1,[21][9],1.03042734,0x200058B8,Off
 1,[21][10],1.03040433,0x200058BC,Off
 1,[22][0],1.03076673,0x200058C0,Off
 1,[22][1],1.03049588,0x200058C4,Off
 1,[22][2],1.03034949,0x200058C8,Off
 1,[22][3],1.03043592,0x200058CC,Off
 1,[22][4],1.03025186,0x200058D0,Off
 1,[22][5],1.030545,0x200058D4,Off
 1,[22][6],1.03041768,0x200058D8,Off
 1,[22][7],1.03062904,0x200058DC,Off
 1,[22][8],1.03077114,0x200058E0,Off
 1,[22][9],1.03060532,0x200058E4,Off
 1,[22][10],1.03058088,0x200058E8,Off
 1,[23][0],1.03067732,0x200058EC,Off
 1,[23][1],1.0305301,0x200058F0,Off
 1,[23][2],1.03052783,0x200058F4,Off
 1,[23][3],1.03032386,0x200058F8,Off
 1,[23][4],1.03014803,0x200058FC,Off
 1,[23][5],1.03057706,0x20005900,Off
 1,[23][6],1.03049135,0x20005904,Off
 1,[23][7],1.03044617,0x20005908,Off
 1,[23][8],1.03048658,0x2000590C,Off
 1,[23][9],1.03049624,0x20005910,Off
 1,[23][10],1.03044677,0x20005914,Off
 1,[24][0],1.03059053,0x20005918,Off
 1,[24][1],1.03072476,0x2000591C,Off
 1,[24][2],1.03043735,0x20005920,Off
 1,[24][3],1.03053987,0x20005924,Off
 1,[24][4],1.03063774,0x20005928,Off
 1,[24][5],1.0308603,0x2000592C,Off
 1,[24][6],1.03076434,0x20005930,Off
 1,[24][7],1.03056121,0x20005934,Off
 1,[24][8],1.03080559,0x20005938,Off
 1,[24][9],1.03080964,0x2000593C,Off
 1,[24][10],1.03064418,0x20005940,Off
 1,[25][0],1.03096378,0x20005944,Off
 1,[25][1],1.03095543,0x20005948,Off
 1,[25][2],1.03071868,0x2000594C,Off
 1,[25][3],1.03065014,0x20005950,Off
 1,[25][4],1.03074169,0x20005954,Off
 1,[25][5],1.03085458,0x20005958,Off
 1,[25][6],1.03094351,0x2000595C,Off
 1,[25][7],1.03105736,0x20005960,Off
 1,[25][8],1.03117907,0x20005964,Off
 1,[25][9],1.03090322,0x20005968,Off
 1,[25][10],1.03082263,0x2000596C,Off
 1,[26][0],1.03111207,0x20005970,Off
 1,[26][1],1.03108084,0x20005974,Off
 1,[26][2],1.03102982,0x20005978,Off
 1,[26][3],1.03111482,0x2000597C,Off
 1,[26][4],1.03090513,0x20005980,Off
 1,[26][5],1.03117836,0x20005984,Off
 1,[26][6],1.03102076,0x20005988,Off
 1,[26][7],1.03091729,0x2000598C,Off
 1,[26][8],1.03111935,0x20005990,Off
 1,[26][9],1.03122139,0x20005994,Off
 1,[26][10],1.03117812,0x20005998,Off
 1,[27][0],1.03127253,0x2000599C,Off
 1,[27][1],1.03126061,0x200059A0,Off
 1,[27][2],1.03124142,0x200059A4,Off
 1,[27][3],1.03125107,0x200059A8,Off
 1,[27][4],1.03107047,0x200059AC,Off
 1,[27][5],1.03115094,0x200059B0,Off
 1,[27][6],1.0313586,0x200059B4,Off
 1,[27][7],1.03100753,0x200059B8,Off
 1,[27][8],1.03122628,0x200059BC,Off
 1,[27][9],1.03119051,0x200059C0,Off
 1,[27][10],1.03128266,0x200059C4,Off
 1,[28][0],1.03125501,0x200059C8,Off
 1,[28][1],1.03138721,0x200059CC,Off
 1,[28][2],1.0313009,0x200059D0,Off
 1,[28][3],1.03116548,0x200059D4,Off
 1,[28][4],1.03138435,0x200059D8,Off
 1,[28][5],1.03157079,0x200059DC,Off
 1,[28][6],1.03151453,0x200059E0,Off
 1,[28][7],1.03137684,0x200059E4,Off
 1,[28][8],1.03154111,0x200059E8,Off
 1,[28][9],1.03158641,0x200059EC,Off
 1,[28][10],1.03160381,0x200059F0,Off
 1,[29][0],1.03151858,0x200059F4,Off
 1,[29][1],1.03172624,0x200059F8,Off
 1,[29][2],1.03150892,0x200059FC,Off
 1,[29][3],1.03159773,0x20005A00,Off
 1,[29][4],1.03154612,0x20005A04,Off
 1,[29][5],1.0314635,0x20005A08,Off
 1,[29][6],1.03163505,0x20005A0C,Off
 1,[29][7],1.03146172,0x20005A10,Off
 1,[29][8],1.03156185,0x20005A14,Off
 1,[29][9],1.03150475,0x20005A18,Off
 1,[29][10],1.03164327,0x20005A1C,Off
0,VoutSampleBoard,,0x20005A20,Off
